user_id,items,created_at,updated_at
81351,"[60032, 32003, 30586, 85116, 11861]",2022-11-23 00:38:00,2024-04-21 03:17:18
81444,"[39743, 80179, 93635, 89496, 888]",2024-04-29 04:15:06,2024-08-31 13:54:17
81474,"[25587, 5038, 9153, 16159, 84923]",2023-10-24 13:10:09,2023-10-24 17:38:56
81518,"[53428, 27957, 21909, 4788, 50488]",2023-12-01 12:25:30,2024-05-24 12:26:07
81736,"[39898, 27659, 98814, 4504, 27651]",2024-06-22 11:18:10,2024-11-10 02:53:26
81795,"[4788, 87779, 24724, 77390, 83348]",2024-05-10 03:59:16,2024-07-18 10:54:08
81950,"[81419, 23204, 24785, 29650, 45666]",2022-12-30 05:28:42,2024-02-03 00:52:23
82050,"[63926, 3927, 58862, 15263, 55493]",2023-06-16 16:51:14,2024-04-22 23:07:02
82119,"[20958, 12572, 91699, 9520, 54983]",2024-08-04 10:13:21,2024-09-01 20:05:58
82182,"[97147, 52998, 96586, 86630, 58592]",2023-06-27 14:24:38,2023-07-21 01:44:03
82230,"[10500, 99460, 76207, 31831, 60097]",2023-03-05 08:51:10,2024-02-19 05:44:32
82585,"[92646, 90653, 32670, 75254, 45997]",2024-08-09 18:45:36,2024-09-22 22:48:54
82849,"[20373, 49474, 63993, 95951, 58945]",2024-09-15 11:54:10,2024-11-03 00:47:01
83054,"[22407, 61365, 733, 28164, 78335]",2024-04-25 21:30:04,2024-07-03 10:27:47
83081,"[23127, 34381, 32894, 9520, 21740]",2024-05-05 14:11:19,2024-07-02 12:27:05
83273,"[7001, 76342, 27438, 95227, 51336]",2024-05-02 03:57:22,2024-07-01 02:43:35
83337,"[11371, 60849, 32918, 16565, 71567]",2023-11-20 13:52:38,2023-12-02 00:25:43
83369,"[67065, 94637, 97951, 23606, 59833]",2023-05-15 19:19:55,2024-07-07 21:32:28
83378,"[18422, 60515, 54775, 44339, 36815]",2023-10-30 00:38:26,2024-10-06 03:52:04
83412,"[17564, 25123, 29363, 19953, 983]",2024-05-16 15:18:16,2024-10-24 21:05:04
83578,"[76588, 52572, 43870, 8055, 3840]",2024-06-14 15:57:16,2024-07-07 00:39:03
83761,"[58922, 49262, 47939, 58945, 39769]",2023-03-14 14:38:31,2023-09-19 22:02:32
83950,"[9520, 93162, 11975, 12668, 46875]",2023-05-26 10:39:02,2023-10-27 13:28:59
84197,"[72088, 94957, 49952, 48076, 2410]",2023-07-26 15:39:59,2023-11-24 09:13:50
84207,"[18949, 14069, 87964, 84695, 49212]",2024-02-04 22:23:38,2024-06-05 12:38:57
84330,"[34750, 52037, 51191, 61660, 7959]",2024-09-23 12:41:03,2024-10-15 08:29:59
84381,"[56698, 11371, 46464, 56811, 34400]",2023-02-27 01:07:20,2024-02-18 11:39:10
84730,"[64453, 91869, 74744, 82781, 54363]",2023-12-03 18:19:15,2024-01-12 22:20:00
84736,"[99523, 57755, 58414, 12302, 67065]",2023-01-27 01:50:34,2024-04-07 19:03:24
84801,"[72755, 52037, 99472, 16305, 9594]",2023-12-13 22:53:32,2024-01-31 02:20:14
85068,"[64694, 93626, 58945, 15329, 27651]",2024-10-17 08:54:46,2024-11-21 07:40:52
85380,"[25123, 23447, 25536, 4953, 93316]",2023-05-07 04:56:37,2024-09-27 15:05:20
85396,"[15232, 32303, 45881, 48982, 9497]",2024-05-10 20:14:53,2024-05-29 03:48:30
85472,"[44942, 29612, 90419, 37140, 29158]",2022-12-15 14:39:45,2023-02-20 14:26:50
85488,"[47537, 55831, 89892, 1360, 99193]",2024-01-10 01:05:01,2024-03-25 06:16:44
85772,"[12572, 87614, 33819, 92621, 27581]",2023-10-16 08:34:29,2024-06-23 04:13:45
85778,"[89491, 86630, 17634, 18785, 46775]",2024-02-22 13:24:06,2024-11-10 18:27:08
85781,"[17633, 92688, 3047, 49778, 86581]",2023-03-25 08:33:04,2024-11-12 18:33:37
85813,"[76960, 51846, 23051, 33426, 4788]",2023-03-14 11:38:51,2023-06-29 15:08:21
85822,"[97862, 86145, 14211, 27749, 11888]",2023-11-25 20:56:09,2024-04-17 18:12:59
85958,"[10169, 87614, 99038, 83348, 49778]",2024-06-10 08:23:39,2024-09-09 14:15:25
86003,"[8443, 83348, 18676, 91998, 9480]",2024-04-16 19:50:10,2024-09-29 19:32:03
86135,"[20603, 33837, 47054, 62159, 31150]",2023-12-24 16:06:14,2024-05-10 07:35:05
86189,"[12548, 34342, 82023, 76342, 60136]",2023-12-16 22:26:57,2024-10-18 23:25:01
86247,"[11371, 68498, 30586, 54114, 72762]",2024-09-23 10:22:25,2024-11-15 14:45:20
86336,"[72398, 4504, 63407, 85261, 59353]",2023-04-30 23:40:06,2023-08-06 10:00:50
86364,"[16159, 18785, 79035, 89892, 86606]",2023-03-29 02:12:41,2023-07-18 16:25:20
86609,"[46885, 50510, 27581, 13741, 56949]",2023-10-05 13:46:30,2024-04-06 15:31:42
86637,"[98999, 32217, 4741, 42887, 5268]",2023-08-27 17:58:11,2023-11-15 22:17:19
86843,"[19154, 24724, 33426, 86630, 42647]",2024-08-27 03:49:59,2024-09-14 01:42:59
86862,"[69252, 16265, 31950, 58944, 93807]",2024-11-13 04:40:27,2024-11-21 08:35:50
86992,"[75475, 19546, 76494, 38543, 57651]",2023-06-13 02:43:33,2023-12-29 07:34:32
87009,"[8791, 99380, 68224, 11383, 58218]",2024-07-27 05:44:52,2024-08-20 20:12:42
87252,"[46885, 49952, 38928, 14026, 20373]",2023-08-27 01:10:24,2023-12-07 09:36:47
87479,"[73899, 52037, 96184, 98518, 9048]",2024-09-29 07:00:21,2024-10-24 05:18:58
87544,"[16305, 60321, 35656, 47646, 22220]",2024-05-17 11:35:34,2024-07-13 15:42:16
87671,"[93703, 51776, 8055, 43870, 36093]",2023-12-17 00:03:25,2024-05-31 14:55:38
87881,"[93809, 70840, 66563, 69504, 11361]",2024-01-09 07:04:32,2024-07-14 04:04:22
87992,"[48439, 20297, 27799, 4226, 21857]",2023-04-20 22:08:57,2024-08-08 19:21:32
88010,"[37361, 47578, 33855, 58218, 3543]",2024-11-03 21:01:32,2024-11-10 18:25:42
88014,"[84691, 2070, 74702, 54983, 14452]",2024-07-09 18:38:57,2024-09-25 23:20:19
88026,"[85261, 9554, 82023, 20527, 77787]",2023-03-25 07:55:37,2023-06-17 14:02:30
88101,"[44339, 54410, 92955, 22576, 37495]",2024-07-13 12:58:33,2024-11-06 00:53:17
88308,"[96438, 55796, 88506, 48527, 44731]",2024-04-24 19:29:38,2024-07-03 22:39:27
88455,"[90653, 37201, 21734, 42040, 38891]",2024-07-07 19:49:10,2024-08-07 17:34:38
88481,"[99122, 27197, 44120, 8884, 53612]",2024-08-01 18:59:37,2024-08-18 15:37:33
88503,"[8439, 27659, 82023, 93807, 65112]",2024-05-23 00:40:02,2024-08-29 13:44:36
88614,"[93316, 96529, 32313, 67291, 87080]",2023-01-23 18:19:08,2024-01-30 03:43:53
88766,"[81415, 69801, 18949, 748, 44487]",2024-09-23 16:34:03,2024-11-11 04:53:30
88770,"[29463, 8447, 59172, 47236, 64217]",2023-11-26 19:33:00,2023-12-01 21:56:34
88983,"[888, 52713, 38140, 77787, 55493]",2023-01-25 11:12:18,2023-10-17 17:01:11
88995,"[85116, 7037, 95701, 3732, 78500]",2023-12-07 11:46:10,2023-12-12 20:39:14
89130,"[93162, 53612, 3543, 61017, 16265]",2023-04-19 17:40:55,2023-12-04 15:13:08
89132,"[71292, 53022, 91947, 60136, 73683]",2023-11-22 13:27:16,2024-09-27 04:03:42
89154,"[11888, 74702, 21035, 14026, 51191]",2024-09-29 20:59:05,2024-09-30 11:39:32
89233,"[90352, 4352, 21734, 17465, 58944]",2023-01-09 11:00:08,2023-07-22 14:06:55
89313,"[47942, 98551, 94592, 84529, 27957]",2023-07-30 01:24:51,2023-11-27 15:09:52
89330,"[63231, 60515, 27749, 90653, 12548]",2024-07-09 04:54:09,2024-08-08 23:46:35
89467,"[32303, 74791, 24724, 93060, 2174]",2024-05-04 01:07:28,2024-09-01 03:57:24
89552,"[15907, 74145, 76984, 27799, 52523]",2023-07-01 11:56:15,2024-02-04 19:32:15
89564,"[12345, 15232, 80508, 94637, 17967]",2023-07-03 03:40:20,2024-04-18 22:40:26
89749,"[91699, 34112, 3830, 54638, 81415]",2023-01-21 11:49:57,2024-03-24 15:11:19
89796,"[65116, 42952, 52690, 77401, 15329]",2023-11-20 22:39:59,2024-09-19 01:34:58
89973,"[93490, 98572, 59172, 84695, 50279]",2023-09-19 21:56:49,2024-01-25 22:15:58
89977,"[60849, 18422, 6814, 35656, 76984]",2023-07-13 14:28:04,2024-01-23 11:12:57
90057,"[91226, 83980, 14069, 28447, 29158]",2024-05-30 23:40:32,2024-07-30 07:46:48
90125,"[43162, 19546, 42620, 1087, 80372]",2023-09-29 09:45:32,2024-02-20 19:01:09
90173,"[46775, 48076, 59830, 18958, 21096]",2023-05-28 06:23:52,2023-07-22 14:14:14
90468,"[54522, 19154, 35910, 18472, 88871]",2023-05-04 22:32:19,2024-07-24 01:14:03
90748,"[26749, 19168, 48293, 44576, 26801]",2024-04-24 03:30:59,2024-05-23 06:47:39
90832,"[77787, 92748, 71124, 6237, 35635]",2023-01-31 02:31:35,2024-02-12 12:03:37
90910,"[67341, 46914, 36815, 63837, 51247]",2024-07-19 05:17:38,2024-10-16 18:26:41
91225,"[15263, 20737, 50644, 8129, 14028]",2024-10-23 21:38:03,2024-11-13 20:20:44
91232,"[94957, 80980, 95988, 76326, 65924]",2024-02-12 02:41:24,2024-10-09 20:29:54
91407,"[69623, 2070, 29834, 4226, 26617]",2023-06-17 14:02:26,2023-08-22 04:11:36
91420,"[59284, 12433, 56636, 33246, 87939]",2024-08-24 09:18:50,2024-10-05 09:55:03
91492,"[5843, 41099, 85745, 83566, 27008]",2024-03-05 07:56:35,2024-03-27 11:22:56
91568,"[61171, 79414, 35351, 47765, 41762]",2023-01-17 06:08:49,2024-10-10 16:03:34
91696,"[30586, 7037, 93316, 67746, 59172]",2024-10-14 19:11:20,2024-11-09 04:23:53
91788,"[26705, 76778, 77687, 16159, 74369]",2022-12-12 19:43:18,2024-09-18 23:53:34
91986,"[14026, 17631, 69252, 45655, 94578]",2024-02-29 16:01:07,2024-04-10 22:23:56
92001,"[4446, 33787, 12548, 63489, 69252]",2024-06-25 15:26:28,2024-09-02 12:50:57
92103,"[54410, 74535, 37382, 86581, 34112]",2023-12-04 15:52:51,2023-12-06 01:51:32
92174,"[45083, 45655, 66635, 42991, 4226]",2023-06-12 21:44:13,2023-10-10 20:27:20
92294,"[38893, 82781, 22220, 44731, 82944]",2024-10-05 17:35:31,2024-11-02 16:56:34
92380,"[31950, 5934, 89215, 38543, 61097]",2023-07-25 17:32:06,2023-09-13 10:41:03
92513,"[97950, 98551, 76493, 21060, 60202]",2024-04-03 08:12:19,2024-06-05 02:05:14
92576,"[60644, 41221, 15512, 63353, 20902]",2023-07-17 11:15:30,2024-01-24 00:26:16
92595,"[20641, 14969, 28180, 23051, 82997]",2024-02-27 10:20:50,2024-05-11 20:59:50
92697,"[33855, 58054, 98572, 66635, 9961]",2022-11-30 18:54:29,2022-12-20 23:34:56
92918,"[41232, 60065, 60321, 38882, 72762]",2023-05-18 01:12:36,2024-03-20 20:10:01
92945,"[26732, 55610, 92140, 55493, 14511]",2024-01-04 08:36:02,2024-07-06 00:33:01
93173,"[41762, 93060, 34381, 74791, 65527]",2023-05-16 16:14:58,2024-02-10 04:59:11
93314,"[23447, 99380, 5934, 46484, 65232]",2024-11-12 06:13:45,2024-11-16 20:33:17
93434,"[54185, 87735, 54983, 64694, 36815]",2023-06-15 04:14:24,2024-05-13 18:42:23
93447,"[4788, 5265, 11003, 92840, 40622]",2024-02-11 08:15:20,2024-10-20 23:35:16
94199,"[748, 83566, 86104, 4504, 63489]",2024-04-17 22:27:37,2024-06-20 09:08:27
94310,"[16565, 81750, 90352, 75281, 39753]",2023-06-26 02:10:14,2024-05-16 20:30:12
94436,"[64417, 38359, 28137, 60559, 63837]",2023-05-19 10:41:32,2023-12-30 06:04:40
94565,"[92140, 85116, 88293, 32591, 71909]",2023-12-01 17:00:54,2024-01-18 17:51:31
94566,"[90523, 17564, 13835, 96529, 33837]",2023-08-25 07:51:55,2024-10-12 10:53:02
94601,"[21749, 21740, 91666, 60923, 92688]",2024-02-14 00:05:21,2024-04-27 08:19:46
94653,"[40051, 11526, 91724, 11755, 27749]",2024-10-10 12:10:43,2024-10-26 07:26:40
94685,"[44280, 11371, 60321, 39649, 73254]",2023-11-21 09:04:00,2024-01-21 23:30:42
94803,"[97950, 4373, 49474, 2174, 38559]",2024-05-07 10:24:38,2024-10-26 12:33:06
94852,"[8150, 54638, 71676, 28164, 52724]",2022-11-29 21:23:00,2023-11-21 20:19:28
95067,"[70524, 41762, 88660, 60515, 11988]",2022-11-23 15:43:35,2023-04-23 13:33:12
95129,"[15329, 68603, 46914, 61883, 62216]",2023-02-09 13:17:27,2023-03-25 01:19:06
95131,"[91703, 30973, 46464, 35594, 44731]",2024-10-15 08:24:06,2024-10-20 09:57:07
95275,"[84923, 63277, 32427, 55610, 25587]",2024-05-28 17:26:04,2024-06-24 10:09:47
95848,"[30846, 48982, 25986, 71402, 88470]",2023-05-19 11:35:17,2024-11-13 01:34:09
95984,"[66635, 16236, 49946, 47028, 42647]",2023-02-24 03:44:51,2023-02-25 01:00:40
96154,"[20351, 90326, 32313, 54114, 65232]",2023-08-05 06:58:45,2023-09-02 02:41:59
96226,"[38559, 80508, 65185, 11383, 39769]",2024-04-17 23:24:49,2024-08-21 15:18:35
96256,"[72425, 27749, 47054, 39753, 87117]",2023-01-21 05:30:29,2023-05-24 11:37:37
96292,"[77787, 63231, 2244, 39323, 4011]",2024-08-25 14:17:33,2024-10-13 03:36:53
96328,"[97648, 64936, 23051, 21460, 72755]",2024-05-31 02:13:32,2024-07-04 07:32:29
96464,"[78905, 61017, 96122, 97648, 21857]",2024-08-03 06:55:22,2024-08-18 21:50:01
96495,"[75452, 84695, 32814, 29612, 7959]",2024-02-23 16:11:59,2024-11-19 21:21:30
96508,"[99523, 4446, 76207, 76176, 54363]",2023-08-29 05:22:53,2024-03-06 03:10:22
96568,"[7959, 49212, 9188, 3732, 54363]",2023-06-15 00:58:16,2024-06-07 00:09:34
96578,"[35052, 10523, 58945, 60644, 41688]",2022-12-25 07:53:01,2023-05-30 03:31:30
96605,"[52230, 39842, 37891, 41592, 61883]",2023-08-12 08:11:12,2024-04-08 23:16:19
96761,"[77401, 61097, 80508, 43870, 4788]",2023-06-20 19:59:38,2023-11-28 00:17:20
96889,"[38621, 91998, 94530, 74369, 29834]",2024-01-21 13:31:41,2024-04-01 01:27:31
96895,"[53711, 33246, 57755, 96404, 51776]",2023-05-03 04:18:04,2023-10-02 14:52:54
96965,"[2425, 52379, 52998, 85364, 64235]",2024-04-15 03:25:48,2024-08-10 14:35:44
97116,"[57832, 2091, 52116, 61447, 49623]",2023-09-11 13:41:35,2024-07-03 04:16:30
97476,"[84611, 54363, 35351, 27651, 52681]",2024-03-06 13:35:22,2024-08-16 00:27:05
97483,"[47054, 70325, 37382, 19719, 80980]",2023-10-21 21:45:08,2024-09-21 06:24:09
97490,"[86630, 52364, 3543, 16096, 888]",2024-01-23 06:56:20,2024-05-01 06:58:50
97599,"[74744, 44120, 62785, 44576, 76778]",2023-05-02 08:08:18,2024-03-22 16:23:58
97680,"[99250, 8150, 49946, 90523, 51052]",2023-01-02 17:07:41,2023-12-21 08:09:08
97884,"[72755, 47765, 83566, 21857, 44019]",2024-03-10 22:26:57,2024-10-21 07:40:56
97966,"[21740, 43893, 57748, 76553, 28180]",2023-11-06 02:25:10,2024-07-29 05:48:15
98061,"[80951, 98814, 36320, 16382, 53144]",2024-10-11 23:04:51,2024-10-18 19:12:12
98217,"[64112, 36093, 16352, 21734, 28708]",2023-06-23 00:24:54,2023-11-26 00:21:30
98341,"[89892, 11371, 56844, 35338, 18422]",2023-08-12 02:41:42,2024-06-22 20:56:13
98384,"[14563, 19168, 733, 37945, 8439]",2023-06-23 04:28:07,2024-01-09 17:23:47
98737,"[54890, 90934, 62216, 63881, 81220]",2024-11-04 07:57:08,2024-11-13 00:54:42
98854,"[89491, 99472, 24727, 35676, 46875]",2023-01-08 10:16:50,2024-02-22 23:56:21
99100,"[64694, 52379, 25536, 49952, 18815]",2024-03-26 04:47:11,2024-04-13 19:43:53
99104,"[31039, 16265, 96586, 740, 29140]",2024-03-23 13:15:10,2024-07-24 07:44:12
99129,"[44096, 20297, 292, 90221, 8791]",2023-08-26 22:01:16,2024-11-11 23:02:28
99150,"[26218, 6962, 93490, 52690, 95227]",2023-04-20 03:32:12,2023-05-21 21:01:43
99196,"[16352, 57826, 10500, 733, 97862]",2022-12-26 19:21:17,2024-06-11 06:16:54
99200,"[17564, 56595, 35351, 67908, 26801]",2024-07-28 08:22:04,2024-08-30 22:25:10
99229,"[2744, 75281, 32894, 34653, 27438]",2023-03-12 18:46:27,2024-07-10 21:39:43
99241,"[84923, 39743, 43297, 7001, 2545]",2024-01-25 23:50:09,2024-03-26 14:55:48
99270,"[96529, 4178, 76459, 93635, 29834]",2023-05-23 01:25:59,2024-01-10 21:54:07
99323,"[20201, 35676, 48266, 66436, 76962]",2024-06-14 17:15:13,2024-10-26 22:39:41
99437,"[61332, 24924, 34550, 66215, 84695]",2024-04-28 15:23:20,2024-07-20 19:17:11
99459,"[75945, 46395, 20527, 69801, 51162]",2022-12-26 16:02:09,2024-10-22 13:32:59
99468,"[54363, 28164, 55141, 15907, 42887]",2023-11-05 01:25:52,2024-04-14 06:02:38
99556,"[26811, 12789, 35052, 40869, 79414]",2024-05-09 23:45:49,2024-08-12 03:32:24
99674,"[61097, 58955, 41147, 40051, 70741]",2022-11-30 09:53:41,2023-03-18 01:48:36
99806,"[81184, 28933, 86529, 1715, 43058]",2024-04-15 20:01:02,2024-08-11 02:02:46
99939,"[62882, 9961, 63489, 55831, 86606]",2023-11-22 16:13:44,2024-10-19 10:20:45
